season,week,celebrity_name,rule_type,judge_raw,judge_metric,fan_vote_mean,fan_vote_share_pct,ci_low,ci_high,abc_accept_rate,feasible_min,feasible_max,slack_min,is_noisy,week_type,n_active,is_eliminated_this_week
1,3,Rachel Hunter,rank,26.0,1.0,2.949212471873996,20.13042410745161,1.0,5.0,0.6222,1.0,5.0,0.0,False,single_elimination,5,False
1,4,Joey McIntyre,rank,20.0,4.0,1.0,41.30792076435934,1.0,1.0,0.0411,1.0,2.0,0.0,False,single_elimination,4,False
1,4,John O'Hurley,rank,21.0,3.0,2.0,27.68952734840189,2.0,2.0,0.0411,1.0,3.0,0.0,False,single_elimination,4,False
1,4,Kelly Monaco,rank,26.0,1.0,3.0,18.56084524688585,3.0,3.0,0.0411,1.0,4.0,0.0,False,single_elimination,4,False
1,4,Rachel Hunter,rank,25.0,2.0,4.0,12.441706640352905,4.0,4.0,0.0411,3.0,4.0,0.0,False,single_elimination,4,True
1,5,Joey McIntyre,rank,22.5,3.0,1.989,33.55369316406089,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
1,5,John O'Hurley,rank,27.0,1.0,2.0048,33.23710714158462,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
1,5,Kelly Monaco,rank,23.5,2.0,2.0062,33.20919969435449,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
1,6,John O'Hurley,rank,27.0,2.0,1.4915,50.50998231393602,1.0,2.0,1.0,1.0,2.0,0.0,False,no_elimination,2,False
1,6,Kelly Monaco,rank,27.5,1.0,1.5085,49.49001768606397,1.0,2.0,1.0,1.0,2.0,0.0,False,no_elimination,2,False
2,1,Drew Lachey,rank,24.0,1.0,5.381191432396252,10.054332501755804,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,George Hamilton,rank,18.0,8.0,4.382195448460509,11.486852274385468,1.0,9.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,Giselle Fernandez,rank,23.0,2.0,5.502342704149933,9.89322454467119,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,Jerry Rice,rank,21.0,5.0,5.337684069611781,10.112826999370656,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,Kenny Mayne,rank,13.0,9.0,8.68607764390897,6.4711390333166365,6.0,10.0,0.2988,2.0,10.0,0.0,False,single_elimination,10,True
2,1,Lisa Rinna,rank,19.0,7.0,5.158299866131191,10.357620322172194,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,Master P,rank,12.0,10.0,4.345716198125837,11.542859271477733,1.0,9.0,0.2988,1.0,9.0,0.0,False,single_elimination,10,False
2,1,Stacy Keibler,rank,22.0,4.0,5.403279785809906,10.024764909803908,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,Tatum O'Neal,rank,23.0,2.0,5.517068273092369,9.873819153254336,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,1,Tia Carrere,rank,20.0,6.0,5.286144578313253,10.182560989792076,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False
2,2,Drew Lachey,rank,27.0,2.0,4.970327552986513,11.00868753781325,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,2,George Hamilton,rank,22.0,5.0,4.794219653179191,11.303370122982772,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,2,Giselle Fernandez,rank,24.0,3.0,4.976493256262042,10.998510799423162,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,2,Jerry Rice,rank,23.0,4.0,4.973795761078998,11.002961964372448,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,2,Lisa Rinna,rank,20.0,7.0,4.025433526011561,12.684982853051716,1.0,8.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,2,Master P,rank,16.0,9.0,3.3830443159922927,13.968114869197905,1.0,7.0,0.2595,1.0,8.0,0.0,False,single_elimination,9,False
2,2,Stacy Keibler,rank,29.0,1.0,4.923314065510597,11.086595438153562,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,2,Tatum O'Neal,rank,17.0,8.0,7.865125240847784,7.131097032382307,5.0,9.0,0.2595,2.0,9.0,0.0,False,single_elimination,9,True
2,2,Tia Carrere,rank,22.0,5.0,5.088246628131021,10.815679382622898,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False
2,3,Drew Lachey,rank,27.0,1.0,4.668562144597888,11.87237750737043,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False
2,3,George Hamilton,rank,22.0,5.0,4.064175467099918,13.168447519796612,1.0,7.0,0.1231,1.0,7.0,0.0,False,single_elimination,8,False
2,3,Giselle Fernandez,rank,22.0,5.0,7.521527213647441,7.280028360865269,6.0,8.0,0.1231,4.0,8.0,0.0,False,single_elimination,8,True
2,3,Jerry Rice,rank,19.0,7.0,3.393988627132413,14.771694286822507,1.0,6.0,0.1231,1.0,6.0,0.0,False,single_elimination,8,False
2,3,Lisa Rinna,rank,25.0,4.0,4.413484971567831,12.40304490626436,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False
2,3,Master P,rank,14.0,8.0,2.8050365556458163,16.34097918994636,1.0,5.0,0.1231,1.0,5.0,0.0,False,single_elimination,8,False
2,3,Stacy Keibler,rank,27.0,1.0,4.5564581640942325,12.102745277130287,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False
2,3,Tia Carrere,rank,26.0,3.0,4.5767668562144594,12.06068295180417,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False
2,4,Drew Lachey,rank,28.0,1.0,3.974448897795591,14.173441926262337,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False
2,4,George Hamilton,rank,21.0,6.0,2.914078156312625,17.521769422622274,1.0,6.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Jerry Rice,rank,24.0,5.0,3.466182364729459,15.689994766166016,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Lisa Rinna,rank,26.0,2.0,3.9230961923847696,14.319760945399397,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Master P,rank,8.0,7.0,5.838426853707415,9.76275207301338,3.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,True
2,4,Stacy Keibler,rank,26.0,2.0,3.9245991983967934,14.31545705495079,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Tia Carrere,rank,25.0,4.0,3.9591683366733466,14.216823811585812,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False
2,5,Drew Lachey,rank,27.0,2.0,3.427320490367776,16.686238678870087,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False
2,5,George Hamilton,rank,24.0,4.0,3.0800600450337754,18.136506766672625,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Jerry Rice,rank,23.0,5.0,2.6014510883162374,20.344141938335817,1.0,5.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Lisa Rinna,rank,25.0,3.0,3.3400050037528146,17.03960031280157,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Stacy Keibler,rank,30.0,1.0,3.4258193645233925,16.692251316482473,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Tia Carrere,rank,22.0,6.0,5.125344008006005,11.10126098683742,3.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,True
2,6,Drew Lachey,rank,30.0,1.0,2.974668560606061,19.740667643572102,1.0,5.0,0.4224,1.0,5.0,0.0,False,single_elimination,5,False
2,6,George Hamilton,rank,23.0,4.0,4.272964015151516,13.372391141731285,3.0,5.0,0.4224,2.0,5.0,0.0,False,single_elimination,5,True
2,6,Jerry Rice,rank,23.0,4.0,2.162405303030303,25.187802072023903,1.0,4.0,0.4224,1.0,4.0,0.0,False,single_elimination,5,False
2,6,Lisa Rinna,rank,27.0,3.0,2.6661931818181817,21.6547205281333,1.0,5.0,0.4224,1.0,5.0,0.0,False,single_elimination,5,False
2,6,Stacy Keibler,rank,30.0,1.0,2.9237689393939394,20.044418614539403,1.0,5.0,0.4224,1.0,5.0,0.0,False,single_elimination,5,False
2,7,Drew Lachey,rank,27.5,1.0,2.48390989541432,23.840132462649542,1.0,4.0,0.2486,1.0,4.0,0.0,False,single_elimination,4,False
2,7,Jerry Rice,rank,20.5,4.0,1.33869670152856,37.69229421399595,1.0,2.0,0.2486,1.0,3.0,0.0,False,single_elimination,4,False
2,7,Lisa Rinna,rank,26.5,3.0,3.674577634754626,14.807048283309962,3.0,4.0,0.2486,2.0,4.0,0.0,False,single_elimination,4,True
2,7,Stacy Keibler,rank,27.5,1.0,2.502815768302494,23.660525040044543,1.0,4.0,0.2486,1.0,4.0,0.0,False,single_elimination,4,False
2,8,Drew Lachey,rank,28.9998,1.0,2.0107,33.11892410351395,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
2,8,Jerry Rice,rank,26.666600000000003,3.0,2.0084,33.164659769127816,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
2,8,Stacy Keibler,rank,28.6665,2.0,1.9809,33.71641612735824,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
3,1,Emmitt Smith,percent,24.0,0.1132075471698113,0.0944252147023489,9.442521470234896,0.0023697048772007,0.3175567093448325,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Harry Hamlin,percent,17.0,0.080188679245283,0.1013145063903657,10.131450639036585,0.0042396928002016,0.3289666410403998,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Jerry Springer,percent,16.0,0.0754716981132075,0.1003305158768659,10.033051587686598,0.0049815411990598,0.3306283504957747,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Joey Lawrence,percent,21.0,0.0990566037735849,0.0966251406186727,9.662514061867284,0.0029694940302607,0.3290088036436139,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Mario Lopez,percent,26.0,0.1226415094339622,0.0941888459843544,9.418884598435447,0.0026990178661727,0.3236472171177348,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Monique Coleman,percent,19.0,0.0896226415094339,0.0975367900948677,9.753679009486785,0.0029364718769911,0.3269400630123774,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Sara Evans,percent,15.0,0.070754716981132,0.1045803679910092,10.458036799100928,0.0057711802138781,0.3416123470839642,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Shanna Moakler,percent,18.0,0.0849056603773584,0.0978116891609159,9.781168916091604,0.0035522524808072,0.3245345151944803,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Tucker Carlson,percent,12.0,0.0566037735849056,0.019852987667169,1.9852987667169013,0.0007265422072759,0.0533195421824809,0.3301,0.0,0.1252144082332761,0.0,False,single_elimination,11,True
3,1,Vivica A. Fox,percent,22.0,0.1037735849056603,0.0946340665343775,9.46340665343776,0.0021929735184034,0.3190807248929466,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,1,Willa Ford,percent,22.0,0.1037735849056603,0.0986998749790521,9.869987497905216,0.0027224716261447,0.3320501685659289,0.3301,0.0,1.0,0.0,False,single_elimination,11,False
3,2,Emmitt Smith,percent,24.0,0.1043478260869565,0.1082616917565383,10.82616917565383,0.0047410197830253,0.3466528566657213,0.1106,0.0,0.9739130434782608,0.0,False,single_elimination,10,False
3,2,Harry Hamlin,percent,21.0,0.0913043478260869,0.1156280843612312,11.562808436123117,0.0143230248476214,0.3454715253397797,0.1106,0.0043478260869565,0.9782608695652174,0.0,False,single_elimination,10,False
3,2,Jerry Springer,percent,19.0,0.0826086956521739,0.1226447353130394,12.264473531303937,0.0230222509517099,0.3415928656932799,0.1106,0.0130434782608695,0.9869565217391304,0.0,False,single_elimination,10,False
3,2,Joey Lawrence,percent,29.0,0.1260869565217391,0.1020354996490991,10.203549964909907,0.0024213682413009,0.3429625370631262,0.1106,0.0,0.9739130434782608,0.0,False,single_elimination,10,False
3,2,Mario Lopez,percent,21.0,0.0913043478260869,0.1171478601014784,11.714786010147844,0.0152310178254334,0.3734073597690572,0.1106,0.0043478260869565,0.9782608695652174,0.0,False,single_elimination,10,False
3,2,Monique Coleman,percent,26.0,0.1130434782608695,0.1017956250055512,10.179562500555116,0.0036796827616282,0.3393577366362311,0.1106,0.0,0.9739130434782608,0.0,False,single_elimination,10,False
3,2,Sara Evans,percent,21.0,0.0913043478260869,0.1118482645485862,11.18482645485862,0.0142708760070577,0.3344113540100312,0.1106,0.0043478260869565,0.9782608695652174,0.0,False,single_elimination,10,False
3,2,Shanna Moakler,percent,22.0,0.0956521739130434,0.0116671533376405,1.16671533376405,0.0003320615840791,0.0364884740183591,0.1106,0.0,0.1043478260869565,0.0,False,single_elimination,10,True
3,2,Vivica A. Fox,percent,24.0,0.1043478260869565,0.1026146740129597,10.261467401295969,0.0054894363130903,0.3379219235662096,0.1106,0.0,0.9739130434782608,0.0,False,single_elimination,10,False
3,2,Willa Ford,percent,23.0,0.1,0.1063564119138761,10.635641191387611,0.0063366126551401,0.351682993987556,0.1106,0.0,0.9739130434782608,0.0,False,single_elimination,10,False
3,3,Emmitt Smith,percent,19.0,0.0917874396135265,0.1400649304089546,14.006493040895457,0.0261561938501511,0.4174196958379421,0.1243,0.0144927536231884,0.9951690821256038,0.0,False,single_elimination,9,False
3,3,Harry Hamlin,percent,22.0,0.1062801932367149,0.0145044111384107,1.4504411138410696,0.0004851555191603,0.0448672940330078,0.1243,0.0,0.1159420289855072,0.0,False,single_elimination,9,True
3,3,Jerry Springer,percent,21.0,0.1014492753623188,0.1307371058233998,13.073710582339976,0.0165454061884644,0.3688546627981227,0.1243,0.0048309178743961,0.9855072463768116,0.0,False,single_elimination,9,False
3,3,Joey Lawrence,percent,22.0,0.1062801932367149,0.1243102978851401,12.431029788514008,0.0120105214440094,0.3680393795750917,0.1243,0.0,0.9806763285024156,0.0,False,single_elimination,9,False
3,3,Mario Lopez,percent,22.0,0.1062801932367149,0.1248668157209943,12.486681572099426,0.0131340096669052,0.3716169077907164,0.1243,0.0,0.9806763285024156,0.0,False,single_elimination,9,False
3,3,Monique Coleman,percent,27.0,0.1304347826086956,0.1125049157852564,11.250491578525631,0.0035350052145781,0.3677240147182286,0.1243,0.0,0.9806763285024156,0.0,False,single_elimination,9,False
3,3,Sara Evans,percent,25.0,0.1207729468599033,0.1147081006912897,11.470810069128962,0.0062432161334591,0.3588181303147653,0.1243,0.0,0.9806763285024156,0.0,False,single_elimination,9,False
3,3,Vivica A. Fox,percent,27.0,0.1304347826086956,0.1133180746749294,11.331807467492933,0.0035812717401438,0.3825559669418756,0.1243,0.0,0.9806763285024156,0.0,False,single_elimination,9,False
3,3,Willa Ford,percent,22.0,0.1062801932367149,0.1249853478716255,12.498534787162548,0.0109425668420689,0.3777939034566192,0.1243,0.0,0.9806763285024156,0.0,False,single_elimination,9,False
3,4,Emmitt Smith,percent,24.0,0.1212121212121212,0.1404619596688713,14.04619596688713,0.0154064899755953,0.4030468195622853,0.1302,-0.0,0.9696969696969696,0.0,False,single_elimination,8,False
3,4,Jerry Springer,percent,22.0,0.1111111111111111,0.1547884108888554,15.478841088885536,0.0255618162975492,0.4168402560480694,0.1302,0.0101010101010101,0.9797979797979798,0.0,False,single_elimination,8,False
3,4,Joey Lawrence,percent,27.0,0.1363636363636363,0.134023407001415,13.4023407001415,0.0050530111333707,0.4104058867057986,0.1302,0.0,0.9696969696969696,0.0,False,single_elimination,8,False
3,4,Mario Lopez,percent,29.0,0.1464646464646464,0.1281931820327765,12.81931820327765,0.0055231366669617,0.430351827137344,0.1302,0.0,0.9696969696969696,0.0,False,single_elimination,8,False
3,4,Monique Coleman,percent,24.0,0.1212121212121212,0.1394750118735561,13.947501187355604,0.0125861534355707,0.3978084817603217,0.1302,0.0,0.9696969696969696,0.0,False,single_elimination,8,False
3,4,Sara Evans,percent,20.0,0.101010101010101,0.1621093471281884,16.210934712818833,0.0359952323332932,0.4402570240121176,0.1302,0.0202020202020202,0.9898989898989898,0.0,False,single_elimination,8,False
3,4,Vivica A. Fox,percent,24.0,0.1212121212121212,0.0176589115944631,1.7658911594463176,0.000607708029389,0.0568288407741839,0.1302,0.0,0.1287878787878787,0.0,False,single_elimination,8,True
3,4,Willa Ford,percent,28.0,0.1414141414141414,0.1232897698118742,12.328976981187417,0.0048952305427353,0.3999141826327196,0.1302,0.0,0.9696969696969696,0.0,False,single_elimination,8,False
3,5,Emmitt Smith,percent,27.0,0.149171270718232,0.1533166763733481,15.331667637334812,0.0203427534901545,0.42132308104806,0.1033,-0.0,0.9558011049723756,0.0,False,single_elimination,7,False
3,5,Jerry Springer,percent,24.0,0.1325966850828729,0.1767306141189649,17.673061411896487,0.0343212470289843,0.4343212509519537,0.1033,0.0165745856353591,0.9723756906077348,0.0,False,single_elimination,7,False
3,5,Joey Lawrence,percent,25.0,0.1381215469613259,0.1617700907759275,16.177009077592754,0.0275100579203088,0.4485033739578355,0.1033,0.011049723756906,0.9668508287292816,0.0,False,single_elimination,7,False
3,5,Mario Lopez,percent,27.0,0.149171270718232,0.1625445911234989,16.254459112349895,0.0224278350268229,0.4639790039040662,0.1033,0.0,0.9558011049723756,0.0,False,single_elimination,7,False
3,5,Monique Coleman,percent,27.0,0.149171270718232,0.1537527463016846,15.375274630168455,0.017628076658494,0.4349402368585368,0.1033,0.0,0.9558011049723756,0.0,False,single_elimination,7,False
3,5,Sara Evans,percent,24.0,0.1325966850828729,0.171181316547385,17.118131654738498,0.0321164177045388,0.4455462565922571,0.1033,0.0165745856353591,0.9723756906077348,0.0,False,single_elimination,7,False
3,5,Willa Ford,percent,27.0,0.149171270718232,0.0207039647591911,2.070396475919112,0.0007169808398288,0.0680331771054076,0.1033,0.0,0.1365430149960536,0.0,False,single_elimination,7,True
3,6,Emmitt Smith,percent,25.0,0.211864406779661,0.202111034087308,20.211103408730786,0.0067499918045802,0.6098787187108159,1.0,0.0,1.0,0.0,False,no_elimination,5,False
3,6,Jerry Springer,percent,18.0,0.1525423728813559,0.1977925271881443,19.779252718814416,0.0064709287776202,0.592545912843386,1.0,0.0,1.0,0.0,False,no_elimination,5,False
3,6,Joey Lawrence,percent,24.0,0.2033898305084746,0.1988761957554524,19.887619575545223,0.0063878899505819,0.6041567392902634,1.0,0.0,1.0,0.0,False,no_elimination,5,False
3,6,Mario Lopez,percent,28.0,0.2372881355932203,0.2008343900817166,20.08343900817165,0.0061124141252013,0.605554041181598,1.0,0.0,1.0,0.0,False,no_elimination,5,False
3,6,Monique Coleman,percent,23.0,0.1949152542372881,0.2003858528873793,20.03858528873792,0.0059442640656183,0.6062569367013565,1.0,0.0,1.0,0.0,False,no_elimination,5,False
3,7,Emmitt Smith,percent,28.5,0.2111111111111111,0.2334625779422103,23.346257794221025,0.0149542150151524,0.6493007950318553,0.3214,0.0,1.0,0.0,False,single_elimination,5,False
3,7,Jerry Springer,percent,23.0,0.1703703703703703,0.0491659605927182,4.916596059271824,0.0021089551290946,0.1393099884982816,0.3214,0.0,0.2296296296296296,0.0,False,single_elimination,5,True
3,7,Joey Lawrence,percent,28.5,0.2111111111111111,0.2392546170735935,23.92546170735934,0.0135687265679253,0.6446506688517244,0.3214,0.0,1.0,0.0,False,single_elimination,5,False
3,7,Mario Lopez,percent,28.0,0.2074074074074074,0.2361854260715947,23.618542607159466,0.0196582419891038,0.6607649844361249,0.3214,0.0,1.0,0.0,False,single_elimination,5,False
3,7,Monique Coleman,percent,27.0,0.2,0.2419314183198834,24.19314183198833,0.0194357212650463,0.6425877876744754,0.3214,0.0,1.0,0.0,False,single_elimination,5,False
3,8,Emmitt Smith,percent,27.0,0.2477064220183486,0.3121207670359993,31.212076703599973,0.0435767669480876,0.735901290366516,0.2743,0.0,1.0,0.0,False,single_elimination,4,False
3,8,Joey Lawrence,percent,27.0,0.2477064220183486,0.309616618060772,30.961661806077245,0.0472571361482728,0.7498988716041881,0.2743,0.0,1.0,0.0,False,single_elimination,4,False
3,8,Mario Lopez,percent,28.5,0.2614678899082568,0.3125828036122789,31.25828036122793,0.0304749927020156,0.7397680676612167,0.2743,0.0,1.0,0.0,False,single_elimination,4,False
3,8,Monique Coleman,percent,26.5,0.2431192660550458,0.0656798112909485,6.567981129094867,0.002266236694932,0.1845485858848925,0.2743,0.0,0.2568807339449541,0.0,False,single_elimination,4,True
3,9,Emmitt Smith,percent,29.5,0.3333333333333333,0.3355718074157982,33.55718074157983,0.0142353989939961,0.8415605109699611,1.0,0.0,1.0,0.0,False,no_elimination,3,False
3,9,Joey Lawrence,percent,29.5,0.3333333333333333,0.3328458423517725,33.284584235177256,0.0125699402874713,0.8414636588072889,1.0,0.0,1.0,0.0,False,no_elimination,3,False
3,9,Mario Lopez,percent,29.5,0.3333333333333333,0.331582350232429,33.15823502324291,0.0109747830564209,0.8421257173477333,1.0,0.0,1.0,0.0,False,no_elimination,3,False
3,10,Emmitt Smith,percent,29.666600000000003,0.5,0.5009175001705657,50.09175001705655,0.0258612113008304,0.9756499967768206,1.0,0.0,1.0,0.0,False,no_elimination,2,False
3,10,Mario Lopez,percent,29.666600000000003,0.5,0.4990824998294347,49.908249982943445,0.0243500032231793,0.9741387886991696,1.0,0.0,1.0,0.0,False,no_elimination,2,False
4,1,Apolo Anton Ohno,percent,21.0,0.1019417475728155,0.0914378746774597,9.143787467745984,0.0025749808930952,0.308675956592023,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Billy Ray Cyrus,percent,13.0,0.0631067961165048,0.0908085004105643,9.080850041056443,0.0024323981022407,0.3071110247824269,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Clyde Drexler,percent,16.0,0.0776699029126213,0.0901425484216573,9.014254842165744,0.0028158475672745,0.2977222770315952,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Heather Mills,percent,18.0,0.087378640776699,0.0902649320085101,9.02649320085102,0.0024434289530209,0.3055665174494745,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Ian Ziering,percent,21.0,0.1019417475728155,0.0908662219349812,9.086622193498126,0.0025147909170654,0.3030772861613938,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Joey Fatone,percent,24.0,0.116504854368932,0.0895706626225044,8.957066262250454,0.0023546857020296,0.2997031040329071,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,John Ratzenberger,percent,17.0,0.0825242718446602,0.0906137962306099,9.061379623061,0.0027626006068947,0.3119223744258568,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Laila Ali,percent,23.0,0.1116504854368932,0.0911754569531676,9.117545695316776,0.0023619556788996,0.3145045241450785,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Leeza Gibbons,percent,15.0,0.0728155339805825,0.092892129646276,9.289212964627612,0.0029456454959948,0.3139353082715235,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Paulina Porizkova,percent,19.0,0.0922330097087378,0.0920679459709142,9.206794597091436,0.0026553235129611,0.3174837162625512,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,1,Shandi Finnessey,percent,19.0,0.0922330097087378,0.0901599311233539,9.015993112335403,0.0026691996989896,0.3040517288004937,1.0,0.0,1.0,0.0,False,no_elimination,11,False
4,2,Apolo Anton Ohno,percent,26.0,0.1061224489795918,0.0940792917926283,9.407929179262837,0.0024802028660846,0.3128702852745526,0.1104,0.0,0.983673469387755,0.0,False,single_elimination,11,False
4,2,Billy Ray Cyrus,percent,21.0,0.0857142857142857,0.1008571340338022,10.085713403380227,0.010554697492712,0.3052923974536082,0.1104,-0.0,0.983673469387755,0.0,False,single_elimination,11,False
4,2,Clyde Drexler,percent,18.0,0.073469387755102,0.1124806137047337,11.248061370473373,0.0212389287903266,0.3136181651831716,0.1104,0.0122448979591836,0.9959183673469388,0.0,False,single_elimination,11,False
4,2,Heather Mills,percent,24.0,0.0979591836734693,0.0956354387477029,9.563543874770298,0.0040071064227613,0.3184486630748602,0.1104,0.0,0.983673469387755,0.0,False,single_elimination,11,False
4,2,Ian Ziering,percent,22.0,0.0897959183673469,0.0934155722375927,9.341557223759276,0.0054012057573095,0.2957313882021715,0.1104,0.0,0.983673469387755,0.0,False,single_elimination,11,False
4,2,Joey Fatone,percent,24.0,0.0979591836734693,0.0928578453435467,9.285784534354672,0.0043934745091002,0.3118791639183064,0.1104,0.0,0.983673469387755,0.0,False,single_elimination,11,False
4,2,John Ratzenberger,percent,21.0,0.0857142857142857,0.102187571764803,10.218757176480304,0.008279882717011,0.3115732706123248,0.1104,0.0,0.983673469387755,0.0,False,single_elimination,11,False
