season,week,celebrity_name,rule_type,n_active,n_active_filled,judge_metric,judge_norm,fan_vote_mean,fan_norm,ci_low,ci_high,fan_ci_low_norm,fan_ci_high_norm,fan_se,fan_weight,latent_missing_flag,fan_ci_invalid_flag,ballroom_partner,celebrity_age_during_season,celebrity_industry,fan_invalid_flag
2,3,Giselle Fernandez,rank,8.0,8.0,5.0,0.5,7.521527213647441,0.1848090982940698,6.0,8.0,0.125,0.375,0.0637755102040816,245.8624,0,0,Jonathan Roberts,44,Other,0
2,4,Giselle Fernandez,,,10.0,,,,,,,,,,,1,1,Jonathan Roberts,44,Other,1
2,5,Giselle Fernandez,,,10.0,,,,,,,,,,,1,1,Jonathan Roberts,44,Other,1
2,6,Giselle Fernandez,,,10.0,,,,,,,,,,,1,1,Jonathan Roberts,44,Other,1
2,7,Giselle Fernandez,,,10.0,,,,,,,,,,,1,1,Jonathan Roberts,44,Other,1
2,8,Giselle Fernandez,,,10.0,,,,,,,,,,,1,1,Jonathan Roberts,44,Other,1
2,1,Jerry Rice,rank,10.0,10.0,5.0,0.6,5.337684069611781,0.566231593038822,1.0,10.0,0.1,1.0,0.2295918367346938,18.97086419753086,0,0,Anna Trebunskaya,43,Sports,0
2,2,Jerry Rice,rank,9.0,9.0,4.0,0.6666666666666666,4.973795761078998,0.5584671376578891,1.0,9.0,0.1111111111111111,1.0,0.2267573696145124,19.448100000000004,0,0,Anna Trebunskaya,43,Sports,0
2,3,Jerry Rice,rank,8.0,8.0,7.0,0.25,3.393988627132413,0.7007514216084484,1.0,6.0,0.375,1.0,0.159438775510204,39.337984000000006,0,0,Anna Trebunskaya,43,Sports,0
2,4,Jerry Rice,rank,7.0,7.0,5.0,0.4285714285714285,3.466182364729459,0.6476882336100773,1.0,7.0,0.1428571428571428,1.0,0.2186588921282799,20.91537777777777,0,0,Anna Trebunskaya,43,Sports,0
2,5,Jerry Rice,rank,6.0,6.0,5.0,0.3333333333333333,2.6014510883162374,0.7330914852806272,1.0,5.0,0.3333333333333333,1.0,0.1700680272108843,34.57439999999999,0,0,Anna Trebunskaya,43,Sports,0
2,6,Jerry Rice,rank,5.0,5.0,4.0,0.4,2.162405303030303,0.7675189393939393,1.0,4.0,0.4,1.0,0.1530612244897959,42.684444444444445,0,0,Anna Trebunskaya,43,Sports,0
2,7,Jerry Rice,rank,4.0,4.0,4.0,0.25,1.33869670152856,0.91532582461786,1.0,2.0,0.75,1.0,0.0637755102040816,245.8624,0,0,Anna Trebunskaya,43,Sports,0
2,8,Jerry Rice,rank,3.0,3.0,3.0,0.3333333333333333,2.0084,0.6638666666666667,1.0,3.0,0.3333333333333333,1.0,0.1700680272108843,34.57439999999999,0,0,Anna Trebunskaya,43,Sports,0
2,1,Kenny Mayne,rank,10.0,10.0,9.0,0.2,8.68607764390897,0.231392235609103,6.0,10.0,0.1,0.5,0.1020408163265306,96.04,0,0,Andrea Hale,46,Other,0
2,2,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,3,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,4,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,5,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,6,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,7,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,8,Kenny Mayne,,,10.0,,,,,,,,,,,1,1,Andrea Hale,46,Other,1
2,1,Lisa Rinna,rank,10.0,10.0,7.0,0.4,5.158299866131191,0.5841700133868809,1.0,10.0,0.1,1.0,0.2295918367346938,18.97086419753086,0,0,Louis van Amstel,42,Entertainment,0
2,2,Lisa Rinna,rank,9.0,9.0,7.0,0.3333333333333333,4.025433526011561,0.6638407193320488,1.0,8.0,0.2222222222222222,1.0,0.1984126984126984,25.401599999999995,0,0,Louis van Amstel,42,Entertainment,0
2,3,Lisa Rinna,rank,8.0,8.0,4.0,0.625,4.413484971567831,0.5733143785540211,1.0,8.0,0.125,1.0,0.2232142857142857,20.0704,0,0,Louis van Amstel,42,Entertainment,0
2,4,Lisa Rinna,rank,7.0,7.0,2.0,0.8571428571428571,3.9230961923847696,0.5824148296593187,1.0,7.0,0.1428571428571428,1.0,0.2186588921282799,20.91537777777777,0,0,Louis van Amstel,42,Entertainment,0
2,5,Lisa Rinna,rank,6.0,6.0,3.0,0.6666666666666666,3.3400050037528146,0.6099991660411975,1.0,6.0,0.1666666666666666,1.0,0.2125850340136054,22.127616,0,0,Louis van Amstel,42,Entertainment,0
2,6,Lisa Rinna,rank,5.0,5.0,3.0,0.6,2.6661931818181817,0.6667613636363636,1.0,5.0,0.2,1.0,0.2040816326530612,24.01,0,0,Louis van Amstel,42,Entertainment,0
2,7,Lisa Rinna,rank,4.0,4.0,3.0,0.5,3.674577634754626,0.3313555913113435,3.0,4.0,0.25,0.5,0.0637755102040816,245.8624,0,0,Louis van Amstel,42,Entertainment,0
2,8,Lisa Rinna,,,10.0,,,,,,,,,,,1,1,Louis van Amstel,42,Entertainment,1
2,1,Master P,rank,10.0,10.0,10.0,0.1,4.345716198125837,0.6654283801874163,1.0,9.0,0.2,1.0,0.2040816326530612,24.01,0,0,Ashly DelGrosso,35,Music,0
2,2,Master P,rank,9.0,9.0,9.0,0.1111111111111111,3.3830443159922927,0.7352172982230786,1.0,7.0,0.3333333333333333,1.0,0.1700680272108843,34.57439999999999,0,0,Ashly DelGrosso,35,Music,0
2,3,Master P,rank,8.0,8.0,8.0,0.125,2.8050365556458163,0.7743704305442729,1.0,5.0,0.5,1.0,0.1275510204081632,61.4656,0,0,Ashly DelGrosso,35,Music,0
2,4,Master P,rank,7.0,7.0,7.0,0.1428571428571428,5.838426853707415,0.3087961637560835,3.0,7.0,0.1428571428571428,0.7142857142857143,0.1457725947521866,47.0596,0,0,Ashly DelGrosso,35,Music,0
2,5,Master P,,,10.0,,,,,,,,,,,1,1,Ashly DelGrosso,35,Music,1
2,6,Master P,,,10.0,,,,,,,,,,,1,1,Ashly DelGrosso,35,Music,1
2,7,Master P,,,10.0,,,,,,,,,,,1,1,Ashly DelGrosso,35,Music,1
2,8,Master P,,,10.0,,,,,,,,,,,1,1,Ashly DelGrosso,35,Music,1
2,1,Stacy Keibler,rank,10.0,10.0,4.0,0.7,5.403279785809906,0.5596720214190094,1.0,10.0,0.1,1.0,0.2295918367346938,18.97086419753086,0,0,Tony Dovolani,26,Sports,0
2,2,Stacy Keibler,rank,9.0,9.0,1.0,1.0,4.923314065510597,0.564076214943267,1.0,9.0,0.1111111111111111,1.0,0.2267573696145124,19.448100000000004,0,0,Tony Dovolani,26,Sports,0
2,3,Stacy Keibler,rank,8.0,8.0,1.0,1.0,4.5564581640942325,0.5554427294882209,1.0,8.0,0.125,1.0,0.2232142857142857,20.0704,0,0,Tony Dovolani,26,Sports,0
2,4,Stacy Keibler,rank,7.0,7.0,2.0,0.8571428571428571,3.9245991983967934,0.5822001145147438,1.0,7.0,0.1428571428571428,1.0,0.2186588921282799,20.91537777777777,0,0,Tony Dovolani,26,Sports,0
2,5,Stacy Keibler,rank,6.0,6.0,1.0,1.0,3.4258193645233925,0.5956967725794345,1.0,6.0,0.1666666666666666,1.0,0.2125850340136054,22.127616,0,0,Tony Dovolani,26,Sports,0
2,6,Stacy Keibler,rank,5.0,5.0,1.0,1.0,2.9237689393939394,0.6152462121212121,1.0,5.0,0.2,1.0,0.2040816326530612,24.01,0,0,Tony Dovolani,26,Sports,0
2,7,Stacy Keibler,rank,4.0,4.0,1.0,1.0,2.502815768302494,0.6242960579243765,1.0,4.0,0.25,1.0,0.1913265306122449,27.31804444444445,0,0,Tony Dovolani,26,Sports,0
2,8,Stacy Keibler,rank,3.0,3.0,2.0,0.6666666666666666,1.9809,0.6730333333333333,1.0,3.0,0.3333333333333333,1.0,0.1700680272108843,34.57439999999999,0,0,Tony Dovolani,26,Sports,0
2,1,Tatum O'Neal,rank,10.0,10.0,2.0,0.9,5.517068273092369,0.548293172690763,1.0,10.0,0.1,1.0,0.2295918367346938,18.97086419753086,0,0,Nick Kosovich,42,Entertainment,0
2,2,Tatum O'Neal,rank,9.0,9.0,8.0,0.2222222222222222,7.865125240847784,0.2372083065724684,5.0,9.0,0.1111111111111111,0.5555555555555556,0.1133786848072562,77.79239999999999,0,0,Nick Kosovich,42,Entertainment,0
2,3,Tatum O'Neal,,,10.0,,,,,,,,,,,1,1,Nick Kosovich,42,Entertainment,1
2,4,Tatum O'Neal,,,10.0,,,,,,,,,,,1,1,Nick Kosovich,42,Entertainment,1
2,5,Tatum O'Neal,,,10.0,,,,,,,,,,,1,1,Nick Kosovich,42,Entertainment,1
2,6,Tatum O'Neal,,,10.0,,,,,,,,,,,1,1,Nick Kosovich,42,Entertainment,1
2,7,Tatum O'Neal,,,10.0,,,,,,,,,,,1,1,Nick Kosovich,42,Entertainment,1
2,8,Tatum O'Neal,,,10.0,,,,,,,,,,,1,1,Nick Kosovich,42,Entertainment,1
2,1,Tia Carrere,rank,10.0,10.0,6.0,0.5,5.286144578313253,0.5713855421686748,1.0,10.0,0.1,1.0,0.2295918367346938,18.97086419753086,0,0,Maksim Chmerkoskiy,39,Entertainment,0
2,2,Tia Carrere,rank,9.0,9.0,5.0,0.5555555555555556,5.088246628131021,0.5457503746521088,1.0,9.0,0.1111111111111111,1.0,0.2267573696145124,19.448100000000004,0,0,Maksim Chmerkoskiy,39,Entertainment,0
2,3,Tia Carrere,rank,8.0,8.0,3.0,0.75,4.5767668562144594,0.5529041429731926,1.0,8.0,0.125,1.0,0.2232142857142857,20.0704,0,0,Maksim Chmerkoskiy,39,Entertainment,0
2,4,Tia Carrere,rank,7.0,7.0,4.0,0.5714285714285714,3.9591683366733466,0.5772616661895219,1.0,7.0,0.1428571428571428,1.0,0.2186588921282799,20.91537777777777,0,0,Maksim Chmerkoskiy,39,Entertainment,0
2,5,Tia Carrere,rank,6.0,6.0,6.0,0.1666666666666666,5.125344008006005,0.3124426653323325,3.0,6.0,0.1666666666666666,0.6666666666666666,0.1275510204081632,61.4656,0,0,Maksim Chmerkoskiy,39,Entertainment,0
2,6,Tia Carrere,,,10.0,,,,,,,,,,,1,1,Maksim Chmerkoskiy,39,Entertainment,1
2,7,Tia Carrere,,,10.0,,,,,,,,,,,1,1,Maksim Chmerkoskiy,39,Entertainment,1
2,8,Tia Carrere,,,10.0,,,,,,,,,,,1,1,Maksim Chmerkoskiy,39,Entertainment,1
3,1,Emmitt Smith,percent,11.0,11.0,0.1132075471698113,0.1132075471698113,0.0944252147023489,0.0944252147023489,0.0023697048772007,0.3175567093448325,0.0023697048772007,0.3175567093448325,0.0804048480784775,154.6804862410745,0,0,Cheryl Burke,37,Sports,0
3,2,Emmitt Smith,percent,10.0,10.0,0.1043478260869565,0.1043478260869565,0.1082616917565383,0.1082616917565383,0.0047410197830253,0.3466528566657213,0.0047410197830253,0.3466528566657213,0.0872224073680346,131.44493671171773,0,0,Cheryl Burke,37,Sports,0
3,3,Emmitt Smith,percent,9.0,9.0,0.0917874396135265,0.0917874396135265,0.1400649304089546,0.1400649304089546,0.0261561938501511,0.4174196958379421,0.0261561938501511,0.4174196958379421,0.0998121178540283,100.37682594208444,0,0,Cheryl Burke,37,Sports,0
3,4,Emmitt Smith,percent,8.0,8.0,0.1212121212121212,0.1212121212121212,0.1404619596688713,0.1404619596688713,0.0154064899755953,0.4030468195622853,0.0154064899755953,0.4030468195622853,0.098887839180278,102.26198669661215,0,0,Cheryl Burke,37,Sports,0
3,5,Emmitt Smith,percent,7.0,7.0,0.149171270718232,0.149171270718232,0.1533166763733481,0.1533166763733481,0.0203427534901545,0.42132308104806,0.0203427534901545,0.42132308104806,0.1022908998872207,95.57097166539494,0,0,Cheryl Burke,37,Sports,0
3,6,Emmitt Smith,percent,5.0,5.0,0.211864406779661,0.211864406779661,0.202111034087308,0.202111034087308,0.0067499918045802,0.6098787187108159,0.0067499918045802,0.6098787187108159,0.1538593691087335,42.242742452167874,0,0,Cheryl Burke,37,Sports,0
3,7,Emmitt Smith,percent,5.0,5.0,0.2111111111111111,0.2111111111111111,0.2334625779422103,0.2334625779422103,0.0149542150151524,0.6493007950318553,0.0149542150151524,0.6493007950318553,0.1618231071471181,38.187297840925496,0,0,Cheryl Burke,37,Sports,0
3,8,Emmitt Smith,percent,4.0,4.0,0.2477064220183486,0.2477064220183486,0.3121207670359993,0.3121207670359993,0.0435767669480876,0.735901290366516,0.0435767669480876,0.735901290366516,0.1766133988312317,32.059201653622694,0,0,Cheryl Burke,37,Sports,0
3,9,Emmitt Smith,percent,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3355718074157982,0.3355718074157982,0.0142353989939961,0.8415605109699611,0.0142353989939961,0.8415605109699611,0.2110523244836645,22.45017447398792,0,0,Cheryl Burke,37,Sports,0
3,10,Emmitt Smith,percent,2.0,2.0,0.5,0.5,0.5009175001705657,0.5009175001705657,0.0258612113008304,0.9756499967768206,0.0258612113008304,0.9756499967768206,0.2422930575193852,17.03405555231167,0,0,Cheryl Burke,37,Sports,0
3,1,Harry Hamlin,percent,11.0,11.0,0.080188679245283,0.080188679245283,0.1013145063903657,0.1013145063903657,0.0042396928002016,0.3289666410403998,0.0042396928002016,0.3289666410403998,0.0828385072041322,145.7254724066758,0,0,Ashly DelGrosso,54,Entertainment,0
3,2,Harry Hamlin,percent,10.0,10.0,0.0913043478260869,0.0913043478260869,0.1156280843612312,0.1156280843612312,0.0143230248476214,0.3454715253397797,0.0143230248476214,0.3454715253397797,0.0844766582888159,140.1285242863623,0,0,Ashly DelGrosso,54,Entertainment,0
3,3,Harry Hamlin,percent,9.0,9.0,0.1062801932367149,0.1062801932367149,0.0145044111384107,0.0145044111384107,0.0004851555191603,0.0448672940330078,0.0004851555191603,0.0448672940330078,0.0113219741106753,7801.097126408089,0,0,Ashly DelGrosso,54,Entertainment,0
3,4,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,5,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,6,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,7,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,8,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,9,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,10,Harry Hamlin,,,11.0,,,,,,,,,,,1,1,Ashly DelGrosso,54,Entertainment,1
3,1,Jerry Springer,percent,11.0,11.0,0.0754716981132075,0.0754716981132075,0.1003305158768659,0.1003305158768659,0.0049815411990598,0.3306283504957747,0.0049815411990598,0.3306283504957747,0.083073165636917,144.9033678424508,0,0,Kym Johnson,62,Media,0
3,2,Jerry Springer,percent,10.0,10.0,0.0826086956521739,0.0826086956521739,0.1226447353130394,0.1226447353130394,0.0230222509517099,0.3415928656932799,0.0230222509517099,0.3415928656932799,0.0812680139646862,151.4121432242196,0,0,Kym Johnson,62,Media,0
3,3,Jerry Springer,percent,9.0,9.0,0.1014492753623188,0.1014492753623188,0.1307371058233998,0.1307371058233998,0.0165454061884644,0.3688546627981227,0.0165454061884644,0.3688546627981227,0.0898748103596067,123.80096387687992,0,0,Kym Johnson,62,Media,0
3,4,Jerry Springer,percent,8.0,8.0,0.1111111111111111,0.1111111111111111,0.1547884108888554,0.1547884108888554,0.0255618162975492,0.4168402560480694,0.0255618162975492,0.4168402560480694,0.0998159285077857,100.36916195431589,0,0,Kym Johnson,62,Media,0
3,5,Jerry Springer,percent,7.0,7.0,0.1325966850828729,0.1325966850828729,0.1767306141189649,0.1767306141189649,0.0343212470289843,0.4343212509519537,0.0343212470289843,0.4343212509519537,0.1020408173272881,96.03999811619012,0,0,Kym Johnson,62,Media,0
3,6,Jerry Springer,percent,5.0,5.0,0.1525423728813559,0.1525423728813559,0.1977925271881443,0.1977925271881443,0.0064709287776202,0.592545912843386,0.0064709287776202,0.592545912843386,0.1495089245065729,44.73688747542411,0,0,Kym Johnson,62,Media,0
3,7,Jerry Springer,percent,5.0,5.0,0.1703703703703703,0.1703703703703703,0.0491659605927182,0.0491659605927182,0.0021089551290946,0.1393099884982816,0.0021089551290946,0.1393099884982816,0.0350002636145885,816.3142338607441,0,0,Kym Johnson,62,Media,0
3,8,Jerry Springer,,,11.0,,,,,,,,,,,1,1,Kym Johnson,62,Media,1
3,9,Jerry Springer,,,11.0,,,,,,,,,,,1,1,Kym Johnson,62,Media,1
3,10,Jerry Springer,,,11.0,,,,,,,,,,,1,1,Kym Johnson,62,Media,1
3,1,Joey Lawrence,percent,11.0,11.0,0.0990566037735849,0.0990566037735849,0.0966251406186727,0.0966251406186727,0.0029694940302607,0.3290088036436139,0.0029694940302607,0.3290088036436139,0.0831732932687125,144.55469587552182,0,0,Edyta Sliwinska,30,Entertainment,0
3,2,Joey Lawrence,percent,10.0,10.0,0.1260869565217391,0.1260869565217391,0.1020354996490991,0.1020354996490991,0.0024213682413009,0.3429625370631262,0.0024213682413009,0.3429625370631262,0.0868727471484248,132.50519008020433,0,0,Edyta Sliwinska,30,Entertainment,0
