season,week,celebrity_name,rule_type,judge_raw,judge_metric,fan_vote_mean,fan_vote_share_pct,ci_low,ci_high,abc_accept_rate,feasible_min,feasible_max,slack_min,is_noisy,week_type,n_active,is_eliminated_this_week
2,1,Kenny Mayne,rank,13.0,8.0,7.814665321224353,7.197328852820858,5.0,9.0,0.2973,2.0,9.0,0.0,False,single_elimination,9,True
2,1,Lisa Rinna,rank,19.0,6.0,4.780020181634712,11.3464706027809,1.0,9.0,0.2973,1.0,9.0,0.0,False,single_elimination,9,False
2,1,Master P,rank,12.0,9.0,3.866128489741002,13.013541761353087,1.0,8.0,0.2973,1.0,8.0,0.0,False,single_elimination,9,False
2,1,Stacy Keibler,rank,22.0,3.0,4.945509586276488,11.068279612655378,1.0,9.0,0.2973,1.0,9.0,0.0,False,single_elimination,9,False
2,1,Tatum O'Neal,rank,23.0,2.0,4.945845946855028,11.067721186802833,1.0,9.0,0.2973,1.0,9.0,0.0,False,single_elimination,9,False
2,1,Tia Carrere,rank,20.0,5.0,4.968382105617222,11.030370764229342,1.0,9.0,0.2973,1.0,9.0,0.0,False,single_elimination,9,False
2,2,Drew Lachey,rank,27.0,2.0,4.487566245413779,12.324279960111314,1.0,8.0,0.2453,1.0,8.0,0.0,False,single_elimination,8,False
2,2,George Hamilton,rank,22.0,4.0,4.3750509580106,12.564302173397968,1.0,8.0,0.2453,1.0,8.0,0.0,False,single_elimination,8,False
2,2,Jerry Rice,rank,23.0,3.0,4.464329392580514,12.373471152886523,1.0,8.0,0.2453,1.0,8.0,0.0,False,single_elimination,8,False
2,2,Lisa Rinna,rank,20.0,6.0,3.625764370158989,14.286410367422093,1.0,7.0,0.2453,1.0,8.0,0.0,False,single_elimination,8,False
2,2,Master P,rank,16.0,8.0,3.048104362005707,15.773576891132624,1.0,6.0,0.2453,1.0,7.0,0.0,False,single_elimination,8,False
2,2,Stacy Keibler,rank,29.0,1.0,4.569506726457399,12.152371762525284,1.0,8.0,0.2453,1.0,8.0,0.0,False,single_elimination,8,False
2,2,Tatum O'Neal,rank,17.0,7.0,7.085201793721973,7.895258157217966,5.0,8.0,0.2453,2.0,8.0,0.0,False,single_elimination,8,True
2,2,Tia Carrere,rank,22.0,5.0,4.3444761516510395,12.630329535306217,1.0,8.0,0.2453,1.0,8.0,0.0,False,single_elimination,8,False
2,3,Drew Lachey,rank,27.0,1.0,3.9827,14.335093926378024,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,3,George Hamilton,rank,22.0,5.0,4.032,14.194444441712045,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,3,Jerry Rice,rank,19.0,6.0,4.0014,14.281580807003259,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,3,Lisa Rinna,rank,25.0,4.0,3.9895,14.315611449725171,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,3,Master P,rank,14.0,7.0,4.0264,14.210351125566945,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,3,Stacy Keibler,rank,27.0,2.0,4.0019,14.280152720328083,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,3,Tia Carrere,rank,26.0,3.0,3.9661,14.382765529286479,1.0,7.0,1.0,1.0,7.0,0.0,False,no_elimination,7,False
2,4,Drew Lachey,rank,28.0,1.0,3.97879323403181,14.161745744069067,1.0,7.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,False
2,4,George Hamilton,rank,21.0,6.0,2.9063367836404947,17.549678975585522,1.0,6.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Jerry Rice,rank,24.0,5.0,3.465791466801313,15.691901027348024,1.0,7.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Lisa Rinna,rank,26.0,2.0,3.9621307750568038,14.209018369633641,1.0,7.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Master P,rank,8.0,7.0,5.827821257258268,9.783905728157674,3.0,7.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,True
2,4,Stacy Keibler,rank,26.0,3.0,3.933350164099975,14.291043061185762,1.0,7.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,False
2,4,Tia Carrere,rank,25.0,4.0,3.9257763191113355,14.312707094020302,1.0,7.0,0.3961,1.0,7.0,0.0,False,single_elimination,7,False
2,5,Drew Lachey,rank,27.0,2.0,3.421457905544148,16.710950969750854,1.0,6.0,0.3896,1.0,6.0,0.0,False,single_elimination,6,False
2,5,George Hamilton,rank,24.0,4.0,3.080082135523614,18.137732484357098,1.0,6.0,0.3896,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Jerry Rice,rank,23.0,5.0,2.603952772073922,20.33341279074888,1.0,5.0,0.3896,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Lisa Rinna,rank,25.0,3.0,3.3421457905544147,17.032089098249763,1.0,6.0,0.3896,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Stacy Keibler,rank,30.0,1.0,3.4306981519507187,16.67393283860488,1.0,6.0,0.3896,1.0,6.0,0.0,False,single_elimination,6,False
2,5,Tia Carrere,rank,22.0,6.0,5.121663244353183,11.111881818288518,3.0,6.0,0.3896,1.0,6.0,0.0,False,single_elimination,6,True
2,6,Drew Lachey,rank,30.0,1.0,2.886324993927617,20.260705959839356,1.0,5.0,0.4117,1.0,5.0,0.0,False,single_elimination,5,False
2,6,George Hamilton,rank,23.0,4.0,4.31649259169298,13.192296541465199,3.0,5.0,0.4117,2.0,5.0,0.0,False,single_elimination,5,True
2,6,Jerry Rice,rank,23.0,5.0,2.178042263784309,25.057374170232126,1.0,4.0,0.4117,1.0,4.0,0.0,False,single_elimination,5,False
2,6,Lisa Rinna,rank,27.0,3.0,2.695409278600923,21.455007281288914,1.0,5.0,0.4117,1.0,5.0,0.0,False,single_elimination,5,False
2,6,Stacy Keibler,rank,30.0,2.0,2.9237308719941706,20.03461604717441,1.0,5.0,0.4117,1.0,5.0,0.0,False,single_elimination,5,False
2,7,Drew Lachey,rank,27.5,1.0,2.5219669488109635,23.48110861239408,1.0,4.0,0.2481,1.0,4.0,0.0,False,single_elimination,4,False
2,7,Jerry Rice,rank,20.5,4.0,1.3393792825473598,37.68383699229183,1.0,2.0,0.2481,1.0,3.0,0.0,False,single_elimination,4,False
2,7,Lisa Rinna,rank,26.5,3.0,3.6735187424425635,14.814041656732963,3.0,4.0,0.2481,2.0,4.0,0.0,False,single_elimination,4,True
2,7,Stacy Keibler,rank,27.5,2.0,2.465135026199113,24.021012738581124,1.0,4.0,0.2481,1.0,4.0,0.0,False,single_elimination,4,False
2,8,Drew Lachey,rank,28.9998,1.0,2.0097,33.139075125058625,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
2,8,Jerry Rice,rank,26.666600000000003,3.0,2.0068,33.19678731081706,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
2,8,Stacy Keibler,rank,28.6665,2.0,1.9835,33.664137564124324,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False
3,1,Emmitt Smith,percent,24.0,0.12244897959183673,0.10450464107961693,10.45046410796169,0.003001857318236969,0.3536272506836222,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Harry Hamlin,percent,17.0,0.08673469387755102,0.11430508507112772,11.430508507112766,0.004348041215841125,0.35478184484826436,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Joey Lawrence,percent,21.0,0.10714285714285714,0.10662344166154009,10.662344166154005,0.003143828248330255,0.3441619920762974,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Mario Lopez,percent,26.0,0.1326530612244898,0.10626893939381825,10.626893939381821,0.0035057893020057677,0.36380880829928525,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Monique Coleman,percent,19.0,0.09693877551020408,0.11070625477276526,11.07062547727652,0.004140081450518902,0.3622836723536859,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Sara Evans,percent,15.0,0.07653061224489796,0.11612956382346985,11.61295638234698,0.007635998477429979,0.36132303343847993,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Shanna Moakler,percent,18.0,0.09183673469387756,0.10909015167004528,10.909015167004524,0.0047375308544781464,0.348878776881669,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Tucker Carlson,percent,12.0,0.061224489795918366,0.0243029701287682,2.430297012876819,0.0009515360930402908,0.06258864873312146,0.3446,0.0,0.13877551020408163,0.0,False,single_elimination,10,True
3,1,Vivica A. Fox,percent,22.0,0.11224489795918367,0.10425443639758146,10.425443639758141,0.0030379816477582528,0.3537962199061331,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,1,Willa Ford,percent,22.0,0.11224489795918367,0.10381451600126744,10.38145160012674,0.0029872729739659465,0.34572522762141855,0.3446,0.0,1.0,0.0,False,single_elimination,10,False
3,2,Emmitt Smith,percent,24.0,0.11374407582938388,0.11855863414183666,11.85586341418367,0.006463668161595422,0.3707769398049297,0.1368,0.0,0.9857819905213272,0.0,False,single_elimination,9,False
3,2,Harry Hamlin,percent,21.0,0.0995260663507109,0.129004934781432,12.900493478143204,0.015787384029790432,0.37983796261985203,0.1368,0.004739336492890989,0.9905213270142181,0.0,False,single_elimination,9,False
3,2,Joey Lawrence,percent,29.0,0.13744075829383887,0.11288352970546323,11.288352970546327,0.0036082047006451793,0.3733908943827909,0.1368,0.0,0.9857819905213272,0.0,False,single_elimination,9,False
3,2,Mario Lopez,percent,21.0,0.0995260663507109,0.13527970702487035,13.52797070248704,0.018744642372671007,0.39721566915027295,0.1368,0.004739336492890989,0.9905213270142181,0.0,False,single_elimination,9,False
3,2,Monique Coleman,percent,26.0,0.12322274881516587,0.11333389793183052,11.333389793183056,0.004886648410302158,0.3728016983676784,0.1368,0.0,0.9857819905213272,0.0,False,single_elimination,9,False
3,2,Sara Evans,percent,21.0,0.0995260663507109,0.1298307662852505,12.983076628525057,0.01955066706499817,0.3698844396474697,0.1368,0.004739336492890989,0.9905213270142181,0.0,False,single_elimination,9,False
3,2,Shanna Moakler,percent,22.0,0.10426540284360189,0.014891399034035302,1.4891399034035306,0.0005251750136864818,0.04587772796142976,0.1368,0.0,0.11795681937862035,0.0,False,single_elimination,9,True
3,2,Vivica A. Fox,percent,24.0,0.11374407582938388,0.12175200438692324,12.175200438692329,0.005952554538791005,0.3781199289109894,0.1368,0.0,0.9857819905213272,0.0,False,single_elimination,9,False
3,2,Willa Ford,percent,23.0,0.10900473933649289,0.12446512670835799,12.446512670835803,0.009678729133956872,0.3815067845061894,0.1368,0.0,0.9857819905213272,0.0,False,single_elimination,9,False
3,3,Emmitt Smith,percent,19.0,0.10215053763440861,0.16068902692208972,16.06890269220896,0.03075156453595447,0.4481252789857429,0.1461,0.016129032258064516,1.0,0.0,False,single_elimination,8,False
3,3,Harry Hamlin,percent,22.0,0.11827956989247312,0.018248370028947587,1.8248370028947574,0.0004271023292652732,0.054479619486322114,0.1461,0.0,0.13172043010752688,0.0,False,single_elimination,8,True
3,3,Joey Lawrence,percent,22.0,0.11827956989247312,0.14492483918670218,14.49248391867021,0.016229511308653494,0.43389577495221243,0.1461,0.0,0.9838709677419355,0.0,False,single_elimination,8,False
3,3,Mario Lopez,percent,22.0,0.11827956989247312,0.14291659691516204,14.291659691516195,0.016475116437519165,0.4219499437140588,0.1461,0.0,0.9838709677419355,0.0,False,single_elimination,8,False
3,3,Monique Coleman,percent,27.0,0.14516129032258066,0.1277975099503081,12.779750995030803,0.005982474333759535,0.399355251873831,0.1461,0.0,0.9838709677419355,0.0,False,single_elimination,8,False
3,3,Sara Evans,percent,25.0,0.13440860215053763,0.13318988326877407,13.318988326877399,0.005375949819528674,0.4110752747483203,0.1461,0.0,0.9838709677419355,0.0,False,single_elimination,8,False
3,3,Vivica A. Fox,percent,27.0,0.14516129032258066,0.13062729706229967,13.062729706229959,0.005269383299979584,0.4142054758060246,0.1461,0.0,0.9838709677419355,0.0,False,single_elimination,8,False
3,3,Willa Ford,percent,22.0,0.11827956989247312,0.14160647666571732,14.160647666571723,0.015180956655755876,0.3998689766446127,0.1461,-0.0,0.9838709677419355,0.0,False,single_elimination,8,False
3,4,Emmitt Smith,percent,24.0,0.13636363636363635,0.1661602574499207,16.616025744992083,0.018390168359221488,0.46967302721618137,0.1662,-0.0,0.9772727272727273,0.0,False,single_elimination,7,False
3,4,Joey Lawrence,percent,27.0,0.1534090909090909,0.15068671481516224,15.068671481516239,0.008956013388940235,0.4727252258103436,0.1662,0.0,0.9772727272727273,0.0,False,single_elimination,7,False
3,4,Mario Lopez,percent,29.0,0.16477272727272727,0.1477603275130798,14.776032751307994,0.0071320799156998176,0.469211859114035,0.1662,0.0,0.9772727272727273,0.0,False,single_elimination,7,False
3,4,Monique Coleman,percent,24.0,0.13636363636363635,0.17255915587200601,17.25591558720062,0.019538023691989377,0.49937170188295243,0.1662,0.0,0.9772727272727273,0.0,False,single_elimination,7,False
3,4,Sara Evans,percent,20.0,0.11363636363636363,0.19020169178246935,19.020169178246952,0.04114217900865886,0.4954453100282719,0.1662,0.02272727272727272,1.0,0.0,False,single_elimination,7,False
3,4,Vivica A. Fox,percent,24.0,0.13636363636363635,0.02361744568334809,2.361744568334811,0.0009352186921636186,0.07315751621243792,0.1662,0.0,0.14935064935064934,0.0,False,single_elimination,7,True
3,4,Willa Ford,percent,28.0,0.1590909090909091,0.14901440688401296,14.90144068840131,0.007484727693361356,0.4495780992606643,0.1662,0.0,0.9772727272727273,0.0,False,single_elimination,7,False
3,5,Emmitt Smith,percent,27.0,0.17197452229299362,0.18299579670679927,18.29957967067992,0.018988847023809246,0.5198172117624265,0.136,-0.0,0.9681528662420382,0.0,False,single_elimination,6,False
3,5,Joey Lawrence,percent,25.0,0.1592356687898089,0.19895503326665956,19.89550332666595,0.03613478879786358,0.52333136221546,0.136,0.01273885350318471,0.9808917197452229,0.0,False,single_elimination,6,False
3,5,Mario Lopez,percent,27.0,0.17197452229299362,0.19849893011724587,19.84989301172458,0.01961315673144905,0.5508046926433438,0.136,0.0,0.9681528662420382,0.0,False,single_elimination,6,False
3,5,Monique Coleman,percent,27.0,0.17197452229299362,0.19234344604170853,19.234344604170843,0.01855011334303856,0.5294394560937187,0.136,0.0,0.9681528662420382,0.0,False,single_elimination,6,False
3,5,Sara Evans,percent,24.0,0.15286624203821655,0.20129756517048336,20.129756517048328,0.042588898996707064,0.5199607296928322,0.136,0.019108280254777066,0.9872611464968153,0.0,False,single_elimination,6,False
3,5,Willa Ford,percent,27.0,0.17197452229299362,0.025909228697103923,2.590922869710391,0.0008173356044938963,0.08100719115524126,0.136,0.0,0.1613588110403397,0.0,False,single_elimination,6,True
3,6,Emmitt Smith,percent,25.0,0.25,0.2538486606374187,25.384866063741885,0.007836395254295164,0.7108270580434813,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,6,Joey Lawrence,percent,24.0,0.24,0.24893030363696597,24.893030363696614,0.008292557034452547,0.7119742682879016,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,6,Mario Lopez,percent,28.0,0.28,0.24951834783883822,24.95183478388384,0.009522312826369792,0.7060038928003338,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,6,Monique Coleman,percent,23.0,0.23,0.24770268788677655,24.770268788677672,0.00858177966688886,0.708180037757516,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,7,Emmitt Smith,percent,28.5,0.2544642857142857,0.24974876076962782,24.974876076962822,0.008138692036866181,0.7125144101510821,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,7,Joey Lawrence,percent,28.5,0.2544642857142857,0.25074056250986143,25.07405625098619,0.009119552850530338,0.6995868821367525,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,7,Mario Lopez,percent,28.0,0.25,0.25117329804082955,25.117329804083,0.009602198907254606,0.7150164511766919,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,7,Monique Coleman,percent,27.0,0.24107142857142858,0.24833737867967956,24.833737867967997,0.008253866680904439,0.6997257102396233,1.0,0.0,1.0,0.0,False,no_elimination,4,False
3,8,Emmitt Smith,percent,27.0,0.24770642201834864,0.3129731534912689,31.29731534912687,0.050796492274434564,0.7396053461565923,0.2653,0.0,1.0,0.0,False,single_elimination,4,False
3,8,Joey Lawrence,percent,27.0,0.24770642201834864,0.3196641158736788,31.96641158736786,0.04714140795268919,0.7337709040835493,0.2653,0.0,1.0,0.0,False,single_elimination,4,False
3,8,Mario Lopez,percent,28.5,0.26146788990825687,0.3016666594688233,30.16666594688231,0.04202198543564405,0.7211219696866452,0.2653,0.0,1.0,0.0,False,single_elimination,4,False
3,8,Monique Coleman,percent,26.5,0.24311926605504589,0.06569607116622961,6.569607116622957,0.002560025083131491,0.18429819649964152,0.2653,0.0,0.25688073394495414,0.0,False,single_elimination,4,True
3,9,Emmitt Smith,percent,29.5,0.3333333333333333,0.33516805342585176,33.51680534258517,0.013517182733160582,0.8412209541157756,1.0,0.0,1.0,0.0,False,no_elimination,3,False
3,9,Joey Lawrence,percent,29.5,0.3333333333333333,0.33351192477182395,33.35119247718239,0.013161583800009547,0.8368501551216507,1.0,0.0,1.0,0.0,False,no_elimination,3,False
3,9,Mario Lopez,percent,29.5,0.3333333333333333,0.3313200218023244,33.13200218023243,0.011635862122053009,0.8346260286469837,1.0,0.0,1.0,0.0,False,no_elimination,3,False
3,10,Emmitt Smith,percent,29.666600000000003,0.5,0.4998752790463959,49.9875279046396,0.023107540999051837,0.9753066974151001,1.0,0.0,1.0,0.0,False,no_elimination,2,False
3,10,Mario Lopez,percent,29.666600000000003,0.5,0.5001247209536038,50.012472095360394,0.024693302584899775,0.9768924590009481,1.0,0.0,1.0,0.0,False,no_elimination,2,False
4,1,Apolo Anton Ohno,percent,21.0,0.1242603550295858,0.111229659291215,11.1229659291215,0.0032878974062995276,0.3667051189960004,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Billy Ray Cyrus,percent,13.0,0.07692307692307693,0.11078090484383576,11.078090484383576,0.0034300657520523856,0.3691043392541543,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Clyde Drexler,percent,16.0,0.09467455621301775,0.11181346635644668,11.181346635644667,0.0035943525697222983,0.373657738039461,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Ian Ziering,percent,21.0,0.1242603550295858,0.10988849836889968,10.988849836889967,0.0030733210743957933,0.3647901290959343,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Joey Fatone,percent,24.0,0.14201183431952663,0.11085064795860958,11.085064795860958,0.0035733540741469017,0.3697142032025721,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,John Ratzenberger,percent,17.0,0.10059171597633136,0.11213282614507207,11.213282614507207,0.003134923481617831,0.3730572563646504,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Laila Ali,percent,23.0,0.13609467455621302,0.11061570952407188,11.061570952407187,0.0033642170990645726,0.3631653193724479,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Leeza Gibbons,percent,15.0,0.08875739644970414,0.11195608825887005,11.195608825887005,0.0034636350269507147,0.369268717739937,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,1,Shandi Finnessey,percent,19.0,0.11242603550295859,0.11073219925297934,11.073219925297934,0.0033803128392801006,0.36700285600809374,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Apolo Anton Ohno,percent,26.0,0.13,0.11141059789254085,11.141059789254076,0.003418252306906165,0.37099736769572844,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Billy Ray Cyrus,percent,21.0,0.105,0.11262045020837361,11.26204502083735,0.0032763915123436107,0.3731796986498584,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Clyde Drexler,percent,18.0,0.09,0.10966907910143586,10.966907910143577,0.0030533607875954587,0.3626707468908487,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Ian Ziering,percent,22.0,0.11,0.10963713470802276,10.963713470802267,0.0032535866015048188,0.36660778619802575,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Joey Fatone,percent,24.0,0.12,0.11251864066572452,11.251864066572443,0.003574116423545095,0.3711567767380322,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,John Ratzenberger,percent,21.0,0.105,0.11009488104270429,11.00948810427042,0.0031692605439828424,0.36655181974518625,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Laila Ali,percent,27.0,0.135,0.11176949508398652,11.176949508398643,0.003300721031192994,0.36920274802605385,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Leeza Gibbons,percent,21.0,0.105,0.11001082760175457,11.001082760175446,0.00301019399400839,0.3711063926285246,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,2,Shandi Finnessey,percent,20.0,0.1,0.11226889369545788,11.226889369545779,0.0031033319613469434,0.3767536473514131,1.0,0.0,1.0,0.0,False,no_elimination,9,False
4,3,Apolo Anton Ohno,percent,23.0,0.11855670103092783,0.11360861809832451,11.360861809832452,0.005952333213997309,0.36684164302760136,0.121,0.0,0.9690721649484536,0.0,False,single_elimination,9,False
4,3,Billy Ray Cyrus,percent,21.0,0.10824742268041238,0.12048265794543721,12.04826579454372,0.01027536625638644,0.3754163129977399,0.121,-0.0,0.9690721649484536,0.0,False,single_elimination,9,False
4,3,Clyde Drexler,percent,16.0,0.08247422680412371,0.1509844969237754,15.09844969237754,0.03883129468706098,0.40278684104621826,0.121,0.025773195876288665,0.9948453608247423,0.0,False,single_elimination,9,False
4,3,Ian Ziering,percent,24.0,0.12371134020618557,0.11926462456147192,11.926462456147192,0.005212161018405901,0.38803182918189205,0.121,0.0,0.9690721649484536,0.0,False,single_elimination,9,False
4,3,Joey Fatone,percent,24.0,0.12371134020618557,0.11147739680036595,11.147739680036594,0.005746811036193061,0.35986188049710455,0.121,0.0,0.9690721649484536,0.0,False,single_elimination,9,False
4,3,John Ratzenberger,percent,20.0,0.10309278350515463,0.12993823848796307,12.993823848796307,0.01696240364948982,0.3897142979589771,0.121,0.005154639175257741,0.9742268041237113,0.0,False,single_elimination,9,False
4,3,Laila Ali,percent,21.0,0.10824742268041238,0.12337845640038822,12.337845640038822,0.01239113942331028,0.3694513799616193,0.121,0.0,0.9690721649484536,0.0,False,single_elimination,9,False
4,3,Leeza Gibbons,percent,24.0,0.12371134020618557,0.11676637199240644,11.676637199240645,0.004960212484229871,0.3645965580682256,0.121,0.0,0.9690721649484536,0.0,False,single_elimination,9,False
4,3,Shandi Finnessey,percent,21.0,0.10824742268041238,0.014099138789867283,1.4099138789867283,0.00041967310216878875,0.04397759909027135,0.121,0.0,0.11397479954180985,0.0,False,single_elimination,9,True
4,4,Apolo Anton Ohno,percent,26.0,0.15568862275449102,0.12792158074907084,12.79215807490709,0.0047616044484912095,0.39493257850685015,0.2398,0.0,0.9940119760479041,0.0,False,single_elimination,8,False
4,4,Billy Ray Cyrus,percent,21.0,0.12574850299401197,0.1339473117677554,13.394731176775545,0.005631585443363452,0.41405140666334517,0.2398,0.0,0.9940119760479041,0.0,False,single_elimination,8,False
4,4,Clyde Drexler,percent,15.0,0.08982035928143713,0.15576779242023667,15.576779242023672,0.024471421986495635,0.43445303469244945,0.2398,0.005988023952095814,1.0,0.0,False,single_elimination,8,False
4,4,Ian Ziering,percent,24.0,0.1437125748502994,0.1350980704445483,13.509807044454835,0.0039285498107391684,0.44787592021856454,0.2398,0.0,0.9940119760479041,0.0,False,single_elimination,8,False
4,4,Joey Fatone,percent,28.0,0.16766467065868262,0.1324607658094215,13.246076580942157,0.004457637068823443,0.43207110279962185,0.2398,0.0,0.9940119760479041,0.0,False,single_elimination,8,False
