season,week,celebrity_name,rule_type,judge_raw,judge_metric,fan_vote_mean,fan_vote_share_pct,ci_low,ci_high,abc_accept_rate,feasible_min,feasible_max,slack_min,is_noisy,week_type,n_active,is_eliminated_this_week,industry_category,judge_variance,prior_fan_bias,sigma_j,adaptive_k,judge_rank_ref,cv_j,dynamic_k,p_j,damped_f,p_f_adj,arhm_total_score,arhm_rank
1,2,Rachel Hunter,rank,24.0,2.0,3.646594274432379,15.479631215445302,1.0,6.0,0.1013,1.0,6.0,0.0,False,single_elimination,6,False,Fashion,0.0,8.462785579956e-06,4.445971959725642,0.4202931620529954,2.0,0.2204614194905277,0.1818530745960164,0.19834710743801653,0.02776125101336807,0.15546685987756959,0.17690698365779306,2.0
1,2,Trista Sutter,rank,19.0,4.0,5.771964461994077,9.294624288802328,5.0,6.0,0.1013,3.0,6.0,0.0,False,single_elimination,6,True,Media,0.5773502691896258,-0.005577306450457,4.445971959725642,0.4193117432468006,4.0,0.2204614194905277,0.18142843283762783,0.15702479338842976,0.01672248773421212,0.09364825295975442,0.12533652317409208,6.0
1,3,Evander Holyfield,rank,13.0,5.0,3.832208293153327,15.445745009136877,2.0,5.0,0.6222,1.0,5.0,0.0,False,single_elimination,5,True,Sports,0.5773502691896258,0.0153950684899268,4.969909455915671,0.3426281819860931,5.0,0.23442969131677693,0.1405851021497625,0.12264150943396226,0.021482016723079513,0.1543868907862327,0.13851420011009746,5.0
1,3,Joey McIntyre,rank,22.0,3.0,2.831565413050466,20.85359646101204,1.0,5.0,0.6222,1.0,5.0,0.0,False,single_elimination,5,False,Music,0.5773502691896258,-0.0084150342504085,4.969909455915671,0.3434495609960878,3.0,0.23442969131677693,0.14092212536645884,0.20754716981132076,0.028963801329820665,0.20815695706339354,0.20785206343735715,4.0
1,3,John O'Hurley,rank,24.0,2.0,2.918836387013822,20.31470754484455,1.0,5.0,0.6222,1.0,5.0,0.0,False,single_elimination,5,False,Entertainment,1.0,0.0,4.969909455915671,0.3444450553660831,2.0,0.23442969131677693,0.1413305905338133,0.22641509433962265,0.028306461242569282,0.20343278737448064,0.21492394085705163,3.0
1,3,Kelly Monaco,rank,21.0,4.0,2.4681774349083896,23.25552687755493,1.0,5.0,0.6222,1.0,5.0,0.0,False,single_elimination,5,False,Entertainment,1.0,0.0,4.969909455915671,0.3444450553660831,4.0,0.23442969131677693,0.1413305905338133,0.19811320754716982,0.03233859858612696,0.23241093945952807,0.21526207350334894,2.0
1,3,Rachel Hunter,rank,26.0,1.0,2.949212471873996,20.13042410745161,1.0,5.0,0.6222,1.0,5.0,0.0,False,single_elimination,5,False,Fashion,0.5773502691896257,8.462785579956e-06,4.969909455915671,0.3444440513238504,1.0,0.23442969131677693,0.14133017856133917,0.24528301886792453,0.028053168699560274,0.20161242531636506,0.2234477220921448,1.0
1,4,Joey McIntyre,rank,20.0,4.0,1.0,41.30792076435934,1.0,1.0,0.0411,1.0,2.0,0.0,False,single_elimination,4,False,Music,0.5773502691896258,-0.0084150342504085,2.943920288775949,0.9916551876314856,4.0,0.12799653429460647,0.609713163878302,0.21739130434782608,0.22463031004029058,0.39854762610059985,0.307969465224213,1.0
1,4,John O'Hurley,rank,21.0,3.0,2.0,27.68952734840189,2.0,2.0,0.0411,1.0,3.0,0.0,False,single_elimination,4,False,Entertainment,1.0,0.0,2.943920288775949,1.0,3.0,0.12799653429460647,0.614843921035263,0.22826086956521738,0.15721515865337557,0.27893710451226944,0.2535989870387434,2.0
1,4,Kelly Monaco,rank,26.0,1.0,3.0,18.56084524688585,3.0,3.0,0.0411,1.0,4.0,0.0,False,single_elimination,4,False,Entertainment,0.5773502691896257,0.0,2.943920288775949,1.0,1.0,0.12799653429460647,0.614843921035263,0.2826086956521739,0.10806506089993337,0.19173313467074038,0.23717091516145714,3.0
1,4,Rachel Hunter,rank,25.0,2.0,4.0,12.441706640352905,4.0,4.0,0.0411,3.0,4.0,0.0,False,single_elimination,4,True,Fashion,1.1547005383792517,8.462785579956e-06,2.943920288775949,0.9999915372860384,2.0,0.12799653429460647,0.6148387177870283,0.2717391304347826,0.07371172112227913,0.13078213471639025,0.2012606325755864,4.0
1,5,Joey McIntyre,rank,22.5,3.0,1.989,33.55369316406089,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False,Music,0.8660254037844386,-0.0084150342504085,2.362907813126304,0.9916551876314856,3.0,0.09710580053943717,0.6856541949917944,0.3082191780821918,0.20706482237303406,0.33363854538139465,0.32092886173179325,3.0
1,5,John O'Hurley,rank,27.0,1.0,2.0048,33.23710714158462,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False,Entertainment,0.0,0.0,2.362907813126304,1.0,1.0,0.09710580053943717,0.6914239985265866,0.3698630136986301,0.20685914533043392,0.33330714293203106,0.3515850783153306,1.0
1,5,Kelly Monaco,rank,23.5,2.0,2.0062,33.20919969435449,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False,Entertainment,0.5773502691896258,0.0,2.362907813126304,1.0,2.0,0.09710580053943717,0.6914239985265866,0.3219178082191781,0.20670223163549187,0.3330543116865742,0.32748605995287616,2.0
1,6,John O'Hurley,rank,27.0,2.0,1.4915,50.50998231393602,1.0,2.0,1.0,1.0,2.0,0.0,False,no_elimination,2,False,Entertainment,0.0,0.0,0.3535533905932738,1.0,2.0,0.012974436352046745,0.9518927975588087,0.4954128440366973,0.39258307904533096,0.5042244135688926,0.49981862880279493,2.0
1,6,Kelly Monaco,rank,27.5,1.0,1.5085,49.49001768606397,1.0,2.0,1.0,1.0,2.0,0.0,False,no_elimination,2,False,Entertainment,0.5773502691896257,0.0,0.3535533905932738,1.0,1.0,0.012974436352046745,0.9518927975588087,0.5045871559633027,0.3860049235994319,0.49577558643110736,0.5001813711972051,1.0
2,1,Drew Lachey,rank,24.0,1.0,5.381191432396252,10.054332501755804,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Music,0.0,-0.0084150342504085,4.1432676315520185,0.4796177177298214,1.0,0.21247526315651372,0.21391598943235032,0.12307692307692308,0.02127979540474152,0.10039535534510156,0.11173613921101233,1.0
2,1,George Hamilton,rank,18.0,8.0,4.382195448460509,11.486852274385468,1.0,9.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Entertainment,1.0,0.0,4.1432676315520185,0.4815612989019065,8.0,0.21247526315651372,0.21478285292404242,0.09230769230769231,0.024372355485339264,0.11498565860283431,0.10364667545526332,6.0
2,1,Giselle Fernandez,rank,23.0,2.0,5.502342704149933,9.89322454467119,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Other,0.5773502691896258,-0.00096441540841,4.1432676315520185,0.4813377535498888,2.5,0.21247526315651372,0.2146831486733608,0.11794871794871795,0.021016680190368443,0.09915401138754633,0.10855136466813214,2.0
2,1,Jerry Rice,rank,21.0,5.0,5.337684069611781,10.112826999370656,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Sports,0.0,0.0153950684899268,4.1432676315520185,0.4780174357714498,5.0,0.21247526315651372,0.21320224203345076,0.1076923076923077,0.021331628264115287,0.10063989615183426,0.10416610192207099,5.0
2,1,Kenny Mayne,rank,13.0,9.0,8.68607764390897,6.4711390333166365,6.0,10.0,0.2988,2.0,10.0,0.0,False,single_elimination,10,True,Other,0.5773502691896258,-0.00096441540841,4.1432676315520185,0.4813377535498888,9.0,0.21247526315651372,0.2146831486733608,0.06666666666666667,0.013796829554765116,0.06509167872346225,0.06587917269506446,10.0
2,1,Lisa Rinna,rank,19.0,7.0,5.158299866131191,10.357620322172194,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Entertainment,1.1547005383792517,0.0,4.1432676315520185,0.4815612989019065,7.0,0.21247526315651372,0.21478285292404242,0.09743589743589744,0.0220025512008745,0.10380522482929475,0.1006205611325961,8.0
2,1,Master P,rank,12.0,10.0,4.345716198125837,11.542859271477733,1.0,9.0,0.2988,1.0,9.0,0.0,False,single_elimination,10,False,Music,0.0,-0.0084150342504085,4.1432676315520185,0.4796177177298214,10.0,0.21247526315651372,0.21391598943235032,0.06153846153846154,0.024392100728390372,0.11507881413627755,0.08830863783736954,9.0
2,1,Stacy Keibler,rank,22.0,4.0,5.403279785809906,10.024764909803908,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Sports,1.1547005383792517,0.0153950684899268,4.1432676315520185,0.4780174357714498,4.0,0.21247526315651372,0.21320224203345076,0.11282051282051282,0.021147823629719904,0.09977272937540514,0.10629662109795898,4.0
2,1,Tatum O'Neal,rank,23.0,2.0,5.517068273092369,9.873819153254336,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Entertainment,0.5773502691896258,0.0,4.1432676315520185,0.4815612989019065,2.5,0.21247526315651372,0.21478285292404242,0.11794871794871795,0.02098552589560997,0.09900702940612624,0.1084778736774221,3.0
2,1,Tia Carrere,rank,20.0,6.0,5.286144578313253,10.182560989792076,1.0,10.0,0.2988,1.0,10.0,0.0,False,single_elimination,10,False,Entertainment,0.5773502691896258,0.0,4.1432676315520185,0.4815612989019065,6.0,0.21247526315651372,0.21478285292404242,0.10256410256410256,0.02163466866603034,0.10206960204211764,0.1023168523031101,7.0
2,2,Drew Lachey,rank,27.0,2.0,4.970327552986513,11.00868753781325,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Music,0.0,-0.0084150342504085,4.236088342379611,0.4591759143103719,2.0,0.1906239754070825,0.2225300804869124,0.135,0.024202386340285584,0.10998949547167562,0.12249474773583782,2.0
2,2,George Hamilton,rank,22.0,5.0,4.794219653179191,11.303370122982772,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Entertainment,0.5773502691896258,0.0,4.236088342379611,0.4609570435897697,5.5,0.1906239754070825,0.22339326783962288,0.11,0.024937429345902772,0.11332995158212314,0.11166497579106158,6.0
2,2,Giselle Fernandez,rank,24.0,3.0,4.976493256262042,10.998510799423162,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Other,0.0,-0.00096441540841,4.236088342379611,0.4607522143151219,3.0,0.1906239754070825,0.22329400158119575,0.12,0.024262290628201254,0.11026173484145492,0.11513086742072745,3.0
2,2,Jerry Rice,rank,23.0,4.0,4.973795761078998,11.002961964372448,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Sports,0.5773502691896258,0.0153950684899268,4.236088342379611,0.4577089280838139,4.0,0.1906239754070825,0.22181913604732997,0.115,0.024113591496336503,0.10958596088012218,0.11229298044006109,5.0
2,2,Lisa Rinna,rank,20.0,7.0,4.025433526011561,12.684982853051716,1.0,8.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Entertainment,0.5773502691896258,0.0,4.236088342379611,0.4609570435897697,7.0,0.1906239754070825,0.22339326783962288,0.1,0.027943321083694635,0.12699044402422105,0.11349522201211053,4.0
2,2,Master P,rank,16.0,9.0,3.3830443159922927,13.968114869197905,1.0,7.0,0.2595,1.0,8.0,0.0,False,single_elimination,9,False,Music,0.5773502691896258,-0.0084150342504085,4.236088342379611,0.4591759143103719,9.0,0.1906239754070825,0.2225300804869124,0.08,0.030609955664733235,0.1391091577763253,0.10955457888816264,7.0
2,2,Stacy Keibler,rank,29.0,1.0,4.923314065510597,11.086595438153562,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Sports,0.5773502691896257,0.0153950684899268,4.236088342379611,0.4577089280838139,1.0,0.1906239754070825,0.22181913604732997,0.145,0.024294670219832545,0.11040888623789291,0.12770444311894646,1.0
2,2,Tatum O'Neal,rank,17.0,8.0,7.865125240847784,7.131097032382307,5.0,9.0,0.2595,2.0,9.0,0.0,False,single_elimination,9,True,Entertainment,0.5773502691896258,0.0,4.236088342379611,0.4609570435897697,8.0,0.1906239754070825,0.22339326783962288,0.085,0.015804833712165834,0.07182621009240273,0.07841310504620136,9.0
2,2,Tia Carrere,rank,22.0,5.0,5.088246628131021,10.815679382622898,1.0,9.0,0.2595,1.0,9.0,0.0,False,single_elimination,9,False,Entertainment,0.5773502691896258,0.0,4.236088342379611,0.4609570435897697,5.5,0.1906239754070825,0.22339326783962288,0.11,0.023874228646441138,0.10849815909378217,0.10924907954689109,8.0
2,3,Drew Lachey,rank,27.0,1.0,4.668562144597888,11.87237750737043,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False,Music,0.0,-0.0084150342504085,4.527692569068709,0.4049535858990974,1.5,0.19901945358543774,0.19009016917602034,0.14835164835164835,0.02231732796966791,0.11875769400167908,0.13355467117666373,2.0
2,3,George Hamilton,rank,22.0,5.0,4.064175467099918,13.168447519796612,1.0,7.0,0.1231,1.0,7.0,0.0,False,single_elimination,8,False,Entertainment,0.5773502691896258,0.0,4.527692569068709,0.4063382641089625,5.5,0.19901945358543774,0.1907401540738777,0.12087912087912088,0.02480725683641784,0.13200740789419022,0.12644326438665554,5.0
2,3,Giselle Fernandez,rank,22.0,5.0,7.521527213647441,7.280028360865269,6.0,8.0,0.1231,4.0,8.0,0.0,False,single_elimination,8,True,Other,0.5773502691896258,-0.00096441540841,4.527692569068709,0.4061790911004712,5.5,0.19901945358543774,0.19066543631568034,0.12087912087912088,0.013785045993249367,0.07335467203288769,0.09711689645600428,8.0
2,3,Jerry Rice,rank,19.0,7.0,3.393988627132413,14.771694286822507,1.0,6.0,0.1231,1.0,6.0,0.0,False,single_elimination,8,False,Sports,0.5773502691896258,0.0153950684899268,4.527692569068709,0.4038121744872173,7.0,0.19901945358543774,0.18955437669031608,0.1043956043956044,0.027615549359734357,0.14695123739763719,0.12567342089662079,6.0
2,3,Lisa Rinna,rank,25.0,4.0,4.413484971567831,12.40304490626436,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False,Entertainment,0.5773502691896257,0.0,4.527692569068709,0.4063382641089625,4.0,0.19901945358543774,0.1907401540738777,0.13736263736263737,0.023382082966863293,0.12442359846459448,0.13089311791361594,4.0
2,3,Master P,rank,14.0,8.0,2.8050365556458163,16.34097918994636,1.0,5.0,0.1231,1.0,5.0,0.0,False,single_elimination,8,False,Music,1.1547005383792517,-0.0084150342504085,4.527692569068709,0.4049535858990974,8.0,0.19901945358543774,0.19009016917602034,0.07692307692307693,0.030589916079539654,0.16277880121887506,0.11985093907097599,7.0
2,3,Stacy Keibler,rank,27.0,1.0,4.5564581640942325,12.102745277130287,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False,Sports,0.0,0.0153950684899268,4.527692569068709,0.4038121744872173,1.5,0.19901945358543774,0.18955437669031608,0.14835164835164835,0.022682088814408117,0.12069870400262214,0.13452517617713525,1.0
2,3,Tia Carrere,rank,26.0,3.0,4.5767668562144594,12.06068295180417,1.0,8.0,0.1231,1.0,8.0,0.0,False,single_elimination,8,False,Entertainment,0.5773502691896257,0.0,4.527692569068709,0.4063382641089625,3.0,0.19901945358543774,0.1907401540738777,0.14285714285714285,0.022743949564256547,0.1210278849875142,0.13194251392232853,3.0
2,4,Drew Lachey,rank,28.0,1.0,3.974448897795591,14.173441926262337,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False,Music,0.5773502691896257,-0.0084150342504085,6.7788185513687385,0.2118399560110162,1.0,0.30032740417456427,0.1,0.17721518987341772,0.014073937806634488,0.1417651523524108,0.15949017111291425,1.0
2,4,George Hamilton,rank,21.0,6.0,2.914078156312625,17.521769422622274,1.0,6.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False,Entertainment,0.0,0.0,6.7788185513687385,0.2122182648817437,6.0,0.30032740417456427,0.1,0.13291139240506328,0.017370033115691224,0.17496634025564436,0.1539388663303538,3.0
2,4,Jerry Rice,rank,24.0,5.0,3.466182364729459,15.689994766166016,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False,Sports,0.0,0.0153950684899268,6.7788185513687385,0.2115271813134302,5.0,0.30032740417456427,0.1,0.1518987341772152,0.015568179335068946,0.15681647493463452,0.15435760455592484,2.0
2,4,Lisa Rinna,rank,26.0,2.0,3.9230961923847696,14.319760945399397,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False,Entertainment,0.5773502691896257,0.0,6.7788185513687385,0.2122182648817437,2.5,0.30032740417456427,0.1,0.16455696202531644,0.014218201557859966,0.14321830448029424,0.15388763325280536,4.0
2,4,Master P,rank,8.0,7.0,5.838426853707415,9.76275207301338,3.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,True,Music,1.1547005383792517,-0.0084150342504085,6.7788185513687385,0.2118399560110162,7.0,0.30032740417456427,0.1,0.05063291139240506,0.009715404322480982,0.09786214724442803,0.07424752931841655,7.0
2,4,Stacy Keibler,rank,26.0,2.0,3.9245991983967934,14.31545705495079,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False,Sports,0.5773502691896257,0.0153950684899268,6.7788185513687385,0.2115271813134302,2.5,0.30032740417456427,0.1,0.16455696202531644,0.01421395841901428,0.14317556383207086,0.15386626292869365,5.0
2,4,Tia Carrere,rank,25.0,4.0,3.9591683366733466,14.216823811585812,1.0,7.0,0.3992,1.0,7.0,0.0,False,single_elimination,7,False,Entertainment,0.5773502691896257,0.0,6.7788185513687385,0.2122182648817437,4.0,0.30032740417456427,0.1,0.15822784810126583,0.0141167124995157,0.14219601690051714,0.1502119325008915,6.0
2,5,Drew Lachey,rank,27.0,2.0,3.427320490367776,16.686238678870087,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False,Music,0.0,-0.0084150342504085,2.926886855802026,0.9916551876314856,2.0,0.11630013996564338,0.6374239156292681,0.17880794701986755,0.10107722380887021,0.1668483674469772,0.17282815723342237,3.0
2,5,George Hamilton,rank,24.0,4.0,3.0800600450337754,18.136506766672625,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False,Entertainment,0.0,0.0,2.926886855802026,1.0,4.0,0.11630013996564338,0.642787859711318,0.15894039735099338,0.11026978276690132,0.18202254217211422,0.17048146976155382,4.0
2,5,Jerry Rice,rank,23.0,5.0,2.6014510883162374,20.344141938335817,1.0,5.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False,Sports,0.5773502691896258,0.0153950684899268,2.926886855802026,0.984838346208612,5.0,0.11630013996564338,0.6330421327210677,0.152317880794702,0.12114359598530161,0.19997196653347302,0.17614492366408752,2.0
2,5,Lisa Rinna,rank,25.0,3.0,3.3400050037528146,17.03960031280157,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False,Entertainment,1.1547005383792517,0.0,2.926886855802026,1.0,3.0,0.11630013996564338,0.642787859711318,0.16556291390728478,0.10393513422281578,0.17156592565552276,0.16856441978140377,5.0
2,5,Stacy Keibler,rank,30.0,1.0,3.4258193645233925,16.692251316482473,1.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,False,Sports,0.0,0.0153950684899268,2.926886855802026,0.984838346208612,1.0,0.11630013996564338,0.6330421327210677,0.1986754966887417,0.10045056692290755,0.1658139437219055,0.18224472020532362,1.0
2,5,Tia Carrere,rank,22.0,6.0,5.125344008006005,11.10126098683742,3.0,6.0,0.3997,1.0,6.0,0.0,False,single_elimination,6,True,Entertainment,0.5773502691896258,0.0,2.926886855802026,1.0,6.0,0.11630013996564338,0.642787859711318,0.1456953642384106,0.0689265899954244,0.11377725447000737,0.129736309354209,6.0
2,6,Drew Lachey,rank,30.0,1.0,2.974668560606061,19.740667643572102,1.0,5.0,0.4224,1.0,5.0,0.0,False,single_elimination,5,False,Music,0.0,-0.0084150342504085,3.507135583350036,0.6901969442387411,1.5,0.1318472023815803,0.4181990913583381,0.22556390977443608,0.07932425830919199,0.19779491857856452,0.2116794141765003,2.0
2,6,George Hamilton,rank,23.0,4.0,4.272964015151516,13.372391141731285,3.0,5.0,0.4224,2.0,5.0,0.0,False,single_elimination,5,True,Entertainment,0.5773502691896258,0.0,3.507135583350036,0.6942290480188738,4.5,0.1318472023815803,0.42064219423091576,0.17293233082706766,0.05472482349489485,0.13645626493232194,0.1546942978796948,5.0
2,6,Jerry Rice,rank,23.0,4.0,2.162405303030303,25.187802072023903,1.0,4.0,0.4224,1.0,4.0,0.0,False,single_elimination,5,False,Sports,0.5773502691896258,0.0153950684899268,3.507135583350036,0.6868877947644716,4.5,0.1318472023815803,0.41619403567841934,0.17293233082706766,0.0996915945932192,0.24858084091595095,0.2107565858715093,3.0
2,6,Lisa Rinna,rank,27.0,3.0,2.6661931818181817,21.6547205281333,1.0,5.0,0.4224,1.0,5.0,0.0,False,single_elimination,5,False,Entertainment,0.0,0.0,3.507135583350036,0.6942290480188738,3.0,0.1318472023815803,0.42064219423091576,0.20300751879699247,0.08717618069418961,0.21737367521530757,0.21019059700615,4.0
2,6,Stacy Keibler,rank,30.0,1.0,2.9237689393939394,20.044418614539403,1.0,5.0,0.4224,1.0,5.0,0.0,False,single_elimination,5,False,Sports,0.0,0.0153950684899268,3.507135583350036,0.6868877947644716,1.5,0.1318472023815803,0.41619403567841934,0.22556390977443608,0.08012609628288156,0.199794300357855,0.21267910506614554,1.0
2,7,Drew Lachey,rank,27.5,1.0,2.48390989541432,23.840132462649542,1.0,4.0,0.2486,1.0,4.0,0.0,False,single_elimination,4,False,Music,0.2886751345948129,-0.0084150342504085,3.366501646120693,0.764392820274584,1.5,0.13201967239688991,0.4628518685624801,0.2696078431372549,0.10467032624593076,0.2407373881254678,0.25517261563136134,2.0
2,7,Jerry Rice,rank,20.5,4.0,1.33869670152856,37.69229421399595,1.0,2.0,0.2486,1.0,3.0,0.0,False,single_elimination,4,False,Sports,0.2886751345948128,0.0153950684899268,3.366501646120693,0.7603360563260212,4.0,0.13201967239688991,0.46039543422125395,0.20098039215686275,0.1600193695713354,0.3680378810473506,0.28450913660210664,1.0
2,7,Lisa Rinna,rank,26.5,3.0,3.674577634754626,14.807048283309962,3.0,4.0,0.2486,2.0,4.0,0.0,False,single_elimination,4,True,Entertainment,0.2886751345948129,0.0,3.366501646120693,0.7693415263720433,3.0,0.13201967239688991,0.4658483878957632,0.25980392156862747,0.06670342203770212,0.15341509075511706,0.20660950616187226,4.0
2,7,Stacy Keibler,rank,27.5,1.0,2.502815768302494,23.660525040044543,1.0,4.0,0.2486,1.0,4.0,0.0,False,single_elimination,4,False,Sports,0.2886751345948129,0.0153950684899268,3.366501646120693,0.7603360563260212,1.5,0.13201967239688991,0.46039543422125395,0.2696078431372549,0.10339736924368945,0.23780964007206462,0.2537087416046597,3.0
2,8,Drew Lachey,rank,28.9998,1.0,2.0107,33.11892410351395,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False,Music,0.0,-0.0084150342504085,1.261910663768767,0.9916551876314856,1.0,0.044890333325502865,0.8361367590700033,0.34387291318097685,0.2444505356255696,0.33278976982730935,0.3383313415041431,1.0
2,8,Jerry Rice,rank,26.666600000000003,3.0,2.0084,33.164659769127816,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False,Sports,0.1924885797478208,0.0153950684899268,1.261910663768767,0.984838346208612,3.0,0.044890333325502865,0.8303889832649582,0.31620636785880724,0.24325646855187283,0.33116419226170085,0.32368528006025404,3.0
2,8,Stacy Keibler,rank,28.6665,2.0,1.9809,33.71641612735824,1.0,3.0,1.0,1.0,3.0,0.0,False,no_elimination,3,False,Sports,0.192430844720903,0.0153950684899268,1.261910663768767,0.984838346208612,2.0,0.044890333325502865,0.8303889832649582,0.33992071896021603,0.24684242548927895,0.33604603791098975,0.3379833784356029,2.0
3,1,Emmitt Smith,percent,24.0,0.1132075471698113,0.0944252147023489,9.442521470234896,0.0023697048772007,0.3175567093448325,0.3301,0.0,1.0,0.0,False,single_elimination,11,False,Sports,0.0,0.0153950684899268,4.173509532537552,0.4712056139263795,2.0,0.21655002291468428,0.20693494309363764,0.11320754716981132,0.019351423981070977,0.0939356896529982,0.10357161841140476,2.0
